"TOA5","1","CR1000","23835","CR1000.Std.16","CPU:GOES 09.CR1","53420","Table046"
"TIMESTAMP","RECORD","LoggerID","Year","Day_of_Year","Hour","sw_in_Avg(1)","sw_ref_Avg","net_rad_Avg","tc_snow_Avg(1)","tc_snow_Avg(2)","tc_snow_Avg(3)","tc_snow_Avg(4)","tc_snow_Avg(5)","tc_snow_Avg(6)","tc_snow_Avg(7)","tc_snow_Avg(8)","tc_snow_Avg(9)","tc_snow_Avg(10)","tc_air_Avg(1)","tc_air_Avg(2)","t_air_Avg(1)","t_air_Avg(2)","rh_Avg(1)","rh_Avg(2)","U_Avg(1)","U_Avg(2)","Dir_Avg(1)","Dir_Avg(2)","pressure_Avg","SD_1_Avg","SD_2_Avg","sw_in_Max(1)","sw_in_Std(1)","net_rad_Std","tc_air_Max(1)","tc_air_Max(2)","tc_air_Min(1)","tc_air_Min(2)","U_Max(1)","U_Max(2)","U_Std(1)","U_Std(2)","TRef_Avg","Battery"
"2009-05-10 12:00:00",64,1,2009,130,12,2.556,6.117,-0.497,-8.23,-8.6,-9.08,-9.73,-10.41,-11.01,-11.42,-11.44,-11.38,-11.43,-18.21,-18.23,-17.66,-17.42,77.04,79.48,8.02,8.6,93.5,94.4,600,1.817,"NAN",2.75,0.111,0.091,-17.81,-17.81,-18.64,-18.71,10.19,10.92,0.686,0.714,-16.23,13.05
"2009-05-10 13:00:00",65,1,2009,130,13,2.905,7.041,-0.447,-8.24,-8.61,-9.11,-9.75,-10.44,-11.03,-11.44,-11.47,-11.35,-11.4,-18.26,-18.3,-17.74,-17.54,76.91,79.07,8.04,8.56,96.6,97.1,600,1.971,2.067,3.049,0.088,0.078,-17.91,-17.94,-18.53,-18.6,9.47,10.02,0.579,0.613,-16.16,13.59
"2009-05-10 14:00:00",66,1,2009,130,14,3.161,7.72,-0.447,-8.27,-8.64,-9.15,-9.78,-10.47,-11.06,-11.47,-11.54,-11.37,-11.41,-17.43,-17.46,-16.89,-16.71,76.07,78.23,7.459,7.888,100.2,102.5,600,1.978,2.061,3.259,0.06,0.098,-16.72,-16.75,-18.09,-18.14,9.79,10.36,0.679,0.706,-15.4,13.91
"2009-05-10 15:00:00",67,1,2009,130,15,3.304,8.11,-0.445,-8.26,-8.63,-9.15,-9.78,-10.48,-11.07,-11.49,-11.57,-11.36,-11.4,-15.97,-15.99,-15.4,-15.23,74.3,76.4,6.58,6.945,100.8,103,600,1.988,2.055,3.334,0.024,0.124,-15.31,-15.36,-16.74,-16.77,7.925,8.25,0.54,0.57,-14.04,14.03
"2009-05-10 16:00:00",68,1,2009,130,16,3.32,8.18,-0.659,-8.27,-8.65,-9.17,-9.79,-10.49,-11.08,-11.5,-11.61,-11.35,-11.39,-14.67,-14.7,-13.96,-13.77,69.56,71.55,4.855,5.109,109.5,113.5,600,1.987,2.053,3.334,0.014,0.164,-14.09,-14.11,-15.34,-15.37,6.684,7.03,0.849,0.894,-12.26,13.82
"2009-05-10 17:00:00",69,1,2009,130,17,3.207,7.876,-0.767,-8.22,-8.6,-9.11,-9.74,-10.43,-11.01,-11.43,-11.5,-11.27,-11.32,-13.84,-13.82,-13.18,-12.95,69.88,71.81,5.323,5.62,117.9,121.4,600,1.788,2.052,3.289,0.051,0.148,-13.55,-13.51,-14.16,-14.19,6.448,6.769,0.57,0.599,-10.66,14.06
"2009-05-10 18:00:00",70,1,2009,130,18,2.977,7.225,-0.696,-8.21,-8.58,-9.09,-9.72,-10.41,-10.99,-11.41,-11.47,-11.27,-11.33,-13.37,-13.32,-12.75,-12.49,70.73,72.54,5.418,5.717,116.6,120.6,600,1.976,2.052,3.112,0.083,0.116,-13.2,-13.12,-13.56,-13.54,6.461,6.716,0.454,0.48,-10.1,13.92
"2009-05-10 19:00:00",71,1,2009,130,19,2.643,6.328,-0.606,-8.18,-8.54,-9.05,-9.69,-10.37,-10.96,-11.38,-11.43,-11.31,-11.37,-13.19,-13.1,-12.45,-12.18,71.09,73.13,3.841,4.091,112.2,115.2,600,1.969,2.051,2.823,0.109,0.107,-13.09,-13.03,-13.36,-13.25,5.488,5.9,0.786,0.803,-9.76,13.71
"2009-05-10 20:00:00",72,1,2009,130,20,2.232,5.239,-0.426,-8.18,-8.53,-9.03,-9.68,-10.36,-10.94,-11.35,-11.38,-11.33,-11.37,-13.9,-13.74,-13.11,-12.81,71.89,74.14,2.836,3.131,94.1,95.9,600,1.972,2.055,2.446,0.126,0.101,-13.33,-13.21,-14.4,-14.28,3.848,4.175,0.388,0.4,-8.96,13.45
"2009-05-10 21:00:00",73,1,2009,130,21,1.778,4.034,-0.423,-8.14,-8.49,-8.99,-9.64,-10.31,-10.88,-11.28,-11.24,-11.25,-11.34,-15.1,-14.93,-14.58,-14.26,73.03,75.35,3.819,4.179,93.4,95.6,600,1.976,2.061,2.011,0.136,0.054,-14.27,-14.14,-15.87,-15.68,4.717,5.063,0.41,0.436,-9.55,13.18
"2009-05-10 22:00:00",74,1,2009,130,22,1.311,2.83,-0.426,-8.15,-8.5,-8.99,-9.65,-10.32,-10.9,-11.28,-11.22,-11.27,-11.36,-16.95,-16.75,-16.55,-16.22,73.42,75.79,3.86,4.254,88.9,90.4,600,1.982,2.069,1.542,0.131,0.028,-15.83,-15.65,-17.99,-17.77,4.671,5.018,0.336,0.355,-11.68,12.95
"2009-05-10 23:00:00",75,1,2009,130,23,0.884,1.711,-0.405,-8.17,-8.51,-9,-9.66,-10.33,-10.91,-11.29,-11.21,-11.27,-11.38,-19.06,-18.84,-18.82,-18.42,73.43,75.49,4.904,5.351,89.8,91.2,600,1.99,2.078,1.087,0.115,0.027,-17.57,-17.34,-19.96,-19.77,5.88,6.318,0.405,0.417,-14.51,12.81
"2009-05-11 00:00:00",76,1,2009,131,0,0.504,0.807,-0.374,-8.21,-8.55,-9.04,-9.7,-10.36,-10.95,-11.33,-11.26,-11.32,-11.41,-20.53,-20.32,-20.36,-20.01,72.42,74.43,5.807,6.287,86.5,88.1,600,1.995,2.085,0.69,0.109,0.009,-19.6,-19.4,-21.13,-20.94,6.893,7.213,0.377,0.382,-17.55,12.72
"2009-05-11 01:00:00",77,1,2009,131,1,0.192,0.198,-0.41,-8.25,-8.6,-9.08,-9.73,-10.39,-10.99,-11.37,-11.31,-11.33,-11.42,-21.54,-21.36,-21.47,-21.12,73.05,74.43,6.658,7.15,91.2,92.3,600,2.004,"NAN",0.323,0.068,0.054,-20.9,-20.73,-22.31,-22.11,7.363,7.931,0.303,0.3,-20.08,12.64
"2009-05-11 02:00:00",78,1,2009,131,2,0.038,0.067,-0.546,-8.28,-8.64,-9.12,-9.76,-10.42,-11.02,-11.4,-11.36,-11.36,-11.44,-23.06,-22.88,-23.02,-22.71,73.41,74.91,6.277,6.769,90.1,92,600,2.013,2.097,0.085,0.014,0.011,-22.17,-21.99,-23.87,-23.7,7.128,7.624,0.313,0.31,-22.35,12.58
"2009-05-11 03:00:00",79,1,2009,131,3,0.012,0.022,-0.544,-8.31,-8.67,-9.15,-9.79,-10.46,-11.04,-11.43,-11.41,-11.42,-11.48,-24.15,-23.96,-24.1,-23.78,72.92,74.42,6.192,6.687,92.3,94.6,600,2.026,2.102,0.02,0.004,0.012,-23.52,-23.35,-24.82,-24.66,7.526,7.977,0.547,0.549,-24.09,12.53
"2009-05-11 04:00:00",80,1,2009,131,4,0.01,0.017,-0.502,-8.33,-8.69,-9.17,-9.81,-10.48,-11.06,-11.45,-11.43,-11.45,-11.5,-25.26,-25.11,-25.2,-24.91,73.92,75.61,6.725,7.226,91.8,93.8,600,2.033,2.108,0.014,0.003,0.03,-24.69,-24.47,-25.86,-25.74,7.461,7.938,0.284,0.288,-25.28,12.5
"2009-05-11 05:00:00",81,1,2009,131,5,0.024,0.044,-0.481,-8.35,-8.71,-9.19,-9.82,-10.49,-11.08,-11.47,-11.45,-11.48,-11.53,-25.99,-25.84,-25.94,-25.64,73.4,75.09,6.558,7.062,92,93.1,600,2.037,2.113,0.041,0.007,0.01,-25.64,-25.48,-26.41,-26.27,7.396,7.977,0.285,0.284,-26.25,12.47
"2009-05-11 06:00:00",82,1,2009,131,6,0.122,0.182,-0.459,-8.36,-8.72,-9.2,-9.83,-10.5,-11.08,-11.47,-11.47,-11.51,-11.55,-26.59,-26.45,-26.46,-26.18,72.47,74.3,6.751,7.248,94.9,96.7,600,2.037,2.118,0.235,0.061,0.017,-26.27,-26.14,-26.88,-26.7,7.474,8.02,0.303,0.302,-26.98,12.46
"2009-05-11 07:00:00",83,1,2009,131,7,0.401,0.665,-0.325,-8.38,-8.73,-9.22,-9.84,-10.52,-11.09,-11.49,-11.51,-11.57,-11.59,-26.06,-25.94,-25.8,-25.54,71.5,73.45,6.464,6.94,98.3,100.4,600,2.038,2.116,0.752,0.125,0.126,-24.9,-24.84,-26.63,-26.48,7.415,7.866,0.384,0.405,-27.04,12.48
"2009-05-11 08:00:00",84,1,2009,131,8,0.439,0.929,0.03,-8.42,-8.78,-9.28,-9.9,-10.58,-11.14,-11.55,-11.62,-11.63,-11.61,-23.61,-23.59,-23.51,-23.35,80.2,82.9,5.791,6.152,99.7,101.8,600,2.024,2.105,0.922,0.107,0.065,-21.76,-21.77,-25.29,-25.23,7.147,7.5,0.523,0.553,-25.42,12.55
"2009-05-11 09:00:00",85,1,2009,131,9,0.768,1.676,0.009,-8.4,-8.77,-9.27,-9.88,-10.57,-11.13,-11.53,-11.63,-11.63,-11.6,-20.55,-20.55,-20.36,-20.19,86.6,90.2,4.874,5.171,104.4,107.2,600,2.012,"NAN",1.163,0.164,0.068,-19.91,-19.91,-21.82,-21.83,5.985,6.265,0.431,0.447,-22.31,12.66
"2009-05-11 10:00:00",86,1,2009,131,10,1.283,2.833,-0.146,-8.34,-8.71,-9.2,-9.82,-10.51,-11.07,-11.48,-11.54,-11.56,-11.56,-19.14,-19.15,-18.75,-18.57,85.8,89.9,4.607,4.854,117.3,120.5,600,2.006,2.086,1.789,0.174,0.114,-18.27,-18.28,-20.22,-20.21,5.736,6.017,0.411,0.432,-19.61,12.81
"2009-05-11 11:00:00",87,1,2009,131,11,1.848,4.188,-0.421,-8.3,-8.66,-9.16,-9.78,-10.47,-11.04,-11.45,-11.51,-11.54,-11.54,-17.73,-17.72,-17.14,-16.87,83.6,88,4.096,4.324,117.2,120.4,600,2.002,2.081,2.676,0.28,0.18,-17.14,-17.14,-18.32,-18.32,5.011,5.318,0.395,0.411,-17.42,13.06
"2009-05-11 12:00:00",88,1,2009,131,12,2.468,5.787,-0.859,-8.28,-8.65,-9.15,-9.77,-10.46,-11.04,-11.46,-11.55,-11.51,-11.51,-16.36,-16.35,-15.47,-15.16,80.1,83.9,3.516,3.716,131,134.4,600,1.998,2.077,3.035,0.287,0.228,-15.65,-15.64,-17.24,-17.23,4.776,4.939,0.457,0.469,-15.17,13.83
"2009-05-11 13:00:00",89,1,2009,131,13,2.992,7.141,-1.063,-8.25,-8.63,-9.14,-9.76,-10.45,-11.04,-11.45,-11.54,-11.42,-11.45,-15.37,-15.41,-14.34,-14.09,77.85,81.4,3.745,3.94,137.5,140.8,600,1.995,2.074,3.292,0.158,0.169,-15.12,-15.2,-15.66,-15.65,5.73,5.985,0.742,0.778,-12.62,14.37
"2009-05-11 14:00:00",90,1,2009,131,14,3.212,7.751,-1.115,-8.22,-8.59,-9.09,-9.72,-10.4,-10.98,-11.38,-11.43,-11.34,-11.39,-15.21,-15.29,-14.36,-14.2,76.42,80,4.349,4.551,139.9,142.9,600,1.994,2.074,3.295,0.048,0.157,-14.77,-14.88,-15.55,-15.61,5.455,5.704,0.415,0.431,-11.43,14.34
"2009-05-11 15:00:00",91,1,2009,131,15,3.354,8.15,-1.189,-8.21,-8.58,-9.07,-9.71,-10.39,-10.96,-11.37,-11.41,-11.34,-11.39,-14.5,-14.62,-13.47,-13.45,76.91,81.2,3.654,3.701,147.3,149.6,600,1.992,2.072,3.408,0.03,0.199,-13.99,-14.1,-14.87,-14.95,4.665,4.704,0.428,0.503,-10.91,13.2
"2009-05-11 16:00:00",92,1,2009,131,16,3.411,8.31,-1.023,-8.22,-8.59,-9.1,-9.73,-10.41,-10.99,-11.4,-11.49,-11.35,-11.39,-13.84,-13.94,-12.55,-12.46,75.76,79.45,2.663,2.57,161.7,163.5,600,1.991,2.071,3.527,0.057,0.272,-13.35,-13.47,-14.15,-14.24,3.463,3.378,0.326,0.306,-9.97,13.94
"2009-05-11 17:00:00",93,1,2009,131,17,3.318,7.997,-0.683,-8.21,-8.58,-9.09,-9.72,-10.41,-10.99,-11.41,-11.51,-11.33,-11.37,-13.24,-13.36,-11.78,-11.68,71.92,75.46,2.041,2.024,152.7,154.6,600,1.99,2.07,4.722,0.288,0.304,-12.4,-12.48,-13.67,-13.73,3.129,3.273,0.385,0.409,-8.63,13.96
"2009-05-11 18:00:00",94,1,2009,131,18,2.92,6.859,-0.244,-8.19,-8.56,-9.07,-9.7,-10.38,-10.95,-11.36,-11.44,-11.35,-11.38,-12.94,-12.99,-11.39,-11.21,69.15,72.39,1.549,1.551,138.2,141.9,600,1.989,2.07,4.375,0.283,0.302,-11.24,-11.52,-13.64,-13.63,2.757,2.77,0.603,0.621,-7.346,13.23
"2009-05-11 19:00:00",95,1,2009,131,19,2.784,6.433,0.072,-8.18,-8.55,-9.07,-9.7,-10.38,-10.94,-11.36,-11.43,-11.35,-11.39,-12.07,-12.03,-10.12,-9.77,61.02,63.09,0.85,0.851,137.8,140.2,600,1.988,2.071,4.633,0.381,0.239,-9.92,-9.85,-13.05,-13.13,1.803,1.731,0.404,0.407,-5.514,13.24
"2009-05-11 20:00:00",96,1,2009,131,20,2.196,4.97,0.149,-8.11,-8.46,-8.97,-9.62,-10.29,-10.87,-11.27,-11.26,-11.23,-11.32,-12.64,-12.47,-11.29,-11,61.95,63.31,1.065,1.099,69.28,65.35,600,1.987,2.071,4.313,0.395,0.177,-10.45,-9.95,-13.43,-13.44,2.163,2.241,0.507,0.533,-4.748,13.58
"2009-05-11 21:00:00",97,1,2009,131,21,1.351,3,-0.139,-8.09,-8.44,-8.92,-9.57,-10.23,-10.82,-11.2,-11.1,-11.13,-11.26,-13.69,-13.58,-13.16,-12.9,68.41,69.57,1.96,2.194,38.31,38.51,600,1.989,2.073,1.96,0.187,0.297,-11.58,-11.22,-14.43,-14.33,3.371,3.567,0.548,0.582,-7.733,13.39
"2009-05-11 22:00:00",98,1,2009,131,22,0.999,2.178,-0.149,-8.16,-8.51,-8.99,-9.64,-10.29,-10.87,-11.25,-11.18,-11.24,-11.35,-15.2,-14.97,-14.73,-14.35,73.03,74.45,2.029,2.333,69.48,69.2,600,1.993,2.078,1.746,0.209,0.076,-13.94,-13.85,-16.03,-15.85,3.933,4.103,0.342,0.332,-10.94,13.14
"2009-05-11 23:00:00",99,1,2009,131,23,0.778,1.63,-0.091,-8.21,-8.56,-9.05,-9.69,-10.35,-10.93,-11.31,-11.28,-11.31,-11.39,-15.44,-15.19,-15.13,-14.74,75.95,77.62,1.483,1.779,48.96,51.1,600,1.995,2.08,1.315,0.155,0.091,-14.84,-14.58,-16.35,-16.17,3.247,3.691,0.465,0.494,-13.3,12.97
"2009-05-12 00:00:00",100,1,2009,132,0,0.281,0.597,-0.294,-8.22,-8.57,-9.05,-9.69,-10.34,-10.93,-11.31,-11.25,-11.28,-11.37,-16.71,-16.34,-16.55,-16.06,78.11,80,1.921,2.298,49.53,50.32,600,1.999,2.085,0.415,0.075,0.071,-15.17,-14.89,-17.38,-17.13,3.182,3.593,0.41,0.46,-14.84,12.8
"2009-05-12 01:00:00",101,1,2009,132,1,0.096,0.202,-0.506,-8.22,-8.57,-9.04,-9.69,-10.34,-10.93,-11.3,-11.21,-11.23,-11.35,-20.59,-20.26,-20.41,-19.92,79.3,81.6,3.42,3.859,67.98,68.8,600,2.014,"NAN",0.156,0.031,0.048,-17.31,-16.89,-23.19,-22.99,5.272,5.743,1.13,1.134,-17.56,12.7
"2009-05-12 02:00:00",102,1,2009,132,2,0.037,0.071,-0.538,-8.27,-8.63,-9.1,-9.75,-10.39,-10.98,-11.35,-11.27,-11.27,-11.38,-23.49,-23.31,-23.49,-23.13,77.45,79.76,5.191,5.623,77.77,78.72,600,2.026,2.116,0.058,0.011,0.022,-22.61,-22.37,-24.81,-24.71,7.154,7.559,0.718,0.719,-21.63,12.63
"2009-05-12 03:00:00",103,1,2009,132,3,0.017,0.031,-0.508,-8.33,-8.69,-9.16,-9.8,-10.45,-11.03,-11.41,-11.37,-11.38,-11.46,-24.72,-24.61,-24.72,-24.46,75.43,77.53,6.958,7.454,87.4,88.3,600,2.03,2.124,0.027,0.004,0.03,-24.43,-24.32,-25.08,-24.95,8.06,8.7,0.493,0.524,-24.24,12.59
"2009-05-12 04:00:00",104,1,2009,132,4,0.014,0.026,-0.506,-8.36,-8.72,-9.2,-9.83,-10.48,-11.06,-11.44,-11.42,-11.45,-11.5,-25.11,-24.99,-25.07,-24.8,75.29,77.47,7.065,7.594,89.8,90.3,600,2.035,2.125,0.02,0.002,0.03,-24.7,-24.59,-25.57,-25.46,7.971,8.57,0.445,0.45,-25.42,12.56
"2009-05-12 05:00:00",105,1,2009,132,5,0.029,0.052,-0.529,-8.37,-8.73,-9.21,-9.84,-10.49,-11.07,-11.45,-11.44,-11.48,-11.52,-25.69,-25.58,-25.63,-25.35,75.09,77.27,7.16,7.695,87.3,90.2,600,2.043,2.129,0.044,0.008,0.028,-25.34,-25.23,-26.29,-26.15,8.88,9.59,0.553,0.57,-26.08,12.54
"2009-05-12 06:00:00",106,1,2009,132,6,0.143,0.209,-0.49,-8.38,-8.74,-9.23,-9.85,-10.51,-11.08,-11.46,-11.47,-11.53,-11.55,-24.89,-24.73,-24.78,-24.52,73.34,75.52,6.809,7.305,92.9,95.7,600,2.039,2.129,0.269,0.064,0.024,-24.01,-23.83,-26.26,-26.1,8.19,8.57,0.455,0.453,-26.38,12.52
"2009-05-12 07:00:00",107,1,2009,132,7,0.447,0.716,-0.452,-8.38,-8.75,-9.23,-9.85,-10.51,-11.08,-11.47,-11.5,-11.58,-11.59,-23.79,-23.67,-23.5,-23.24,73.39,75.72,7.729,8.28,99.9,101.7,600,2.034,2.126,0.643,0.111,0.013,-22.96,-22.9,-24.28,-24.13,9.88,10.36,0.903,0.948,-25.39,12.56
"2009-05-12 08:00:00",108,1,2009,132,8,0.836,1.568,-0.5,-8.36,-8.73,-9.21,-9.82,-10.49,-11.05,-11.45,-11.47,-11.58,-11.58,-22.85,-22.76,-22.47,-22.2,74.28,76.59,8.73,9.35,101,103.5,600,2.027,2.119,1.044,0.115,0.033,-22.35,-22.27,-23.38,-23.27,10.57,11.1,0.668,0.678,-23.99,12.63
"2009-05-12 09:00:00",109,1,2009,132,9,1.271,2.666,-0.551,-8.35,-8.7,-9.18,-9.8,-10.45,-11.03,-11.42,-11.44,-11.57,-11.56,-22.24,-22.16,-21.82,-21.53,72.65,74.7,9.07,9.71,100.6,102.5,600,2.036,2.129,1.51,0.134,0.033,-21.64,-21.55,-22.74,-22.65,10.43,11.01,0.482,0.488,-22.59,12.73
"2009-05-12 10:00:00",110,1,2009,132,10,1.743,3.861,-0.549,-8.33,-8.68,-9.16,-9.77,-10.43,-11.01,-11.4,-11.4,-11.56,-11.54,-21.4,-21.34,-20.92,-20.65,72.44,74.35,9.04,9.65,100.1,101.4,600,2.036,2.133,1.989,0.139,0.045,-20.67,-20.63,-21.85,-21.8,10.79,11.37,0.511,0.516,-21.23,12.87
"2009-05-12 11:00:00",111,1,2009,132,11,2.214,5.045,-0.493,-8.32,-8.67,-9.15,-9.76,-10.43,-11,-11.39,-11.41,-11.56,-11.55,-20.13,-20.08,-19.61,-19.34,71.25,72.97,8.48,9.05,100,102,600,2.036,2.139,2.441,0.136,0.062,-19.34,-19.29,-20.75,-20.7,10.1,10.82,0.711,0.744,-19.96,13.38
"2009-05-12 12:00:00",112,1,2009,132,12,2.642,6.139,-0.47,-8.3,-8.67,-9.16,-9.78,-10.45,-11.02,-11.42,-11.46,-11.53,-11.53,-18.6,-18.56,-18.06,-17.76,69.68,71.23,7.897,8.42,103.5,106.6,600,2.038,"NAN",2.839,0.11,0.067,-17.67,-17.64,-19.35,-19.32,9.17,9.73,0.496,0.517,-18.2,14.05
"2009-05-12 13:00:00",113,1,2009,132,13,3.003,7.065,-0.464,-8.31,-8.69,-9.19,-9.81,-10.48,-11.04,-11.45,-11.53,-11.49,-11.5,-16.67,-16.65,-16.09,-15.79,67.46,68.66,6.802,7.233,108.9,111.1,600,2.019,2.127,3.151,0.089,0.099,-15.86,-15.85,-17.71,-17.7,8.4,9.13,0.592,0.616,-16.35,14.49
"2009-05-12 14:00:00",114,1,2009,132,14,3.254,7.725,-0.45,-8.29,-8.67,-9.18,-9.79,-10.47,-11.03,-11.43,-11.52,-11.45,-11.47,-15.13,-15.12,-14.59,-14.3,67.71,68.91,6.775,7.199,110,112.9,600,2.013,2.093,3.351,0.057,0.091,-14.53,-14.53,-15.86,-15.82,7.925,8.44,0.437,0.443,-13.99,13.5
"2009-05-12 15:00:00",115,1,2009,132,15,3.391,8.12,-0.55,-8.26,-8.64,-9.14,-9.76,-10.44,-11.01,-11.41,-11.47,-11.41,-11.44,-13.85,-13.83,-13.28,-13.05,68.29,69.72,6.809,7.218,118.1,121.8,600,1.996,2.095,3.428,0.023,0.131,-13.09,-13.07,-14.54,-14.53,8.19,8.68,0.531,0.537,-12.31,13.57
"2009-05-12 16:00:00",116,1,2009,132,16,3.398,8.2,-0.663,-8.27,-8.65,-9.15,-9.77,-10.44,-11,-11.4,-11.49,-11.37,-11.4,-12.67,-12.64,-12.06,-11.84,69.3,70.88,6.205,6.584,122,125.4,600,2,2.097,3.428,0.019,0.142,-12.17,-12.13,-13.09,-13.07,7.363,7.86,0.575,0.614,-10.62,13.99
"2009-05-12 17:00:00",117,1,2009,132,17,3.281,7.887,-0.74,-8.25,-8.63,-9.13,-9.74,-10.41,-10.98,-11.38,-11.47,-11.33,-11.37,-11.67,-11.65,-10.97,-10.79,69.08,71.07,4.983,5.252,128,132.3,600,1.997,2.095,3.36,0.051,0.167,-10.85,-10.91,-12.19,-12.16,6.697,7.187,1.128,1.268,-9.17,13.37
"2009-05-12 18:00:00",118,1,2009,132,18,3.053,7.263,-0.817,-8.21,-8.59,-9.1,-9.73,-10.41,-10.97,-11.38,-11.49,-11.35,-11.38,-10.66,-10.7,-9.48,-9.38,66.19,68.97,2.493,2.522,155.7,156.7,600,1.995,2.092,3.186,0.081,0.243,-10.47,-10.55,-10.93,-10.97,3.6,3.443,0.323,0.332,-7.451,13.28
"2009-05-12 19:00:00",119,1,2009,132,19,2.716,6.385,-0.77,-8.15,-8.52,-9.02,-9.66,-10.33,-10.89,-11.29,-11.32,-11.33,-11.38,-10.64,-10.61,-9.64,-9.46,64.46,66.67,2.731,2.83,147.5,150.1,600,1.995,2.092,2.897,0.111,0.167,-10.37,-10.33,-11.01,-10.91,3.77,3.953,0.405,0.454,-6.474,14.28
"2009-05-12 20:00:00",120,1,2009,132,20,2.3,5.305,-0.532,-8.18,-8.55,-9.06,-9.69,-10.36,-10.9,-11.29,-11.33,-11.35,-11.4,-11.22,-11.08,-10,-9.78,68.31,70.93,1.491,1.678,176.3,175.6,600,1.999,2.096,2.513,0.123,0.146,-10.84,-10.57,-12.08,-11.91,3.417,3.913,0.731,0.807,-6.028,13.85
"2009-05-12 21:00:00",121,1,2009,132,21,1.907,4.268,-0.07,-8.13,-8.49,-9,-9.63,-10.3,-10.84,-11.22,-11.2,-11.3,-11.38,-12.22,-12.26,-11.05,-11.03,71.08,74.97,1.145,1.38,297.1,300.1,600,2.005,2.102,2.092,0.131,0.181,-11.13,-11.03,-13.57,-13.3,1.744,2.182,0.283,0.357,-5.634,13.39
"2009-05-12 22:00:00",122,1,2009,132,22,1.426,3.065,-0.33,-8.12,-8.48,-8.99,-9.63,-10.3,-10.84,-11.22,-11.17,-11.25,-11.34,-12.84,-12.69,-12.25,-12.06,71.94,75.1,0.795,0.915,155.7,137.8,600,2.009,2.106,1.732,0.161,0.16,-11.83,-11.43,-13.87,-13.85,1.516,1.744,0.218,0.268,-7.077,13.06
"2009-05-12 23:00:00",123,1,2009,132,23,0.981,1.927,-0.32,-8.14,-8.5,-8.99,-9.64,-10.29,-10.84,-11.22,-11.14,-11.23,-11.34,-14.3,-13.99,-13.93,-13.54,72.44,74.67,0.671,0.694,231.2,182.4,600,2.014,2.111,1.192,0.111,0.052,-12.95,-12.46,-15.79,-14.86,1.091,1.202,0.22,0.262,-9.41,12.9
"2009-05-13 00:00:00",124,1,2009,133,0,0.623,1.062,-0.226,-8.17,-8.52,-9,-9.65,-10.3,-10.85,-11.22,-11.12,-11.27,-11.38,-17.29,-16.47,-16.44,-15.63,74.34,76.64,0.678,0.606,241.7,223.2,600,2.022,2.12,0.798,0.117,0.038,-14.63,-14.1,-20.29,-19.06,1.352,1.372,0.289,0.328,-12.18,12.79
"2009-05-13 01:00:00",125,1,2009,133,1,0.26,0.311,-0.246,-8.18,-8.53,-9,-9.66,-10.28,-10.87,-11.22,-11.09,-11.2,-11.33,-20.51,-19.72,-20.14,-19.14,80.4,82.2,0.787,0.698,289.3,246.9,600,2.033,2.131,0.411,0.079,0.053,-18.45,-18.03,-21.95,-21.38,1.568,1.849,0.291,0.393,-16.19,12.69
"2009-05-13 02:00:00",126,1,2009,133,2,0.069,0.112,-0.281,-8.27,-8.62,-9.09,-9.73,-10.36,-10.94,-11.3,-11.22,-11.26,-11.38,-22.51,-22.11,-22.43,-21.89,84,87.2,0.759,0.898,140.7,108.8,600,2.04,2.139,0.146,0.035,0.073,-21.2,-20.79,-23.91,-23.61,3.018,3.443,0.877,1.042,-21.08,12.62
"2009-05-13 03:00:00",127,1,2009,133,3,0.017,0.032,-0.262,-8.34,-8.7,-9.17,-9.8,-10.44,-11.01,-11.39,-11.37,-11.42,-11.47,-23.45,-23.1,-23.39,-22.92,86.8,90.8,1.793,2.136,100.9,102.6,600,2.044,2.143,0.027,0.004,0.067,-22.97,-22.66,-24.14,-23.87,2.43,2.901,0.318,0.34,-23.39,12.59
"2009-05-13 04:00:00",128,1,2009,133,4,0.014,0.025,-0.313,-8.35,-8.71,-9.18,-9.81,-10.45,-11.02,-11.39,-11.38,-11.45,-11.5,-23.97,-23.53,-23.84,-23.24,85.3,89.1,0.53,0.641,163.5,169.4,600,2.047,2.145,0.014,0,0.066,-23.55,-22.1,-24.45,-24.01,1.999,2.319,0.61,0.746,-24.33,12.56
"2009-05-13 05:00:00",129,1,2009,133,5,0.023,0.045,-0.33,-8.38,-8.74,-9.22,-9.84,-10.48,-11.04,-11.42,-11.43,-11.49,-11.53,-23.79,-23.56,-23.74,-23.34,85,88.6,2.024,2.269,96.1,91.9,600,2.046,2.144,0.044,0.009,0.067,-23.45,-23.17,-24.35,-24.22,3.43,3.665,0.941,1.044,-25.04,12.54
"2009-05-13 06:00:00",130,1,2009,133,6,0.08,0.163,-0.342,-8.39,-8.75,-9.23,-9.84,-10.49,-11.05,-11.43,-11.46,-11.54,-11.55,-22.53,-22.16,-22.36,-21.9,85.7,89.7,0.892,0.91,190.3,183.8,600,2.041,2.138,0.146,0.031,0.071,-20.94,-20.85,-24.54,-23.88,2.829,2.796,0.432,0.445,-24.43,12.53
"2009-05-13 07:00:00",131,1,2009,133,7,0.241,0.501,-0.174,-8.38,-8.74,-9.22,-9.83,-10.48,-11.04,-11.41,-11.44,-11.51,-11.53,-22.62,-21.97,-22.53,-21.68,85.7,89.7,0.695,0.569,241.3,238.8,600,2.043,2.139,0.401,0.088,0.054,-20.62,-20.49,-24.22,-23.15,1.477,1.627,0.361,0.432,-24.04,12.57
